correlationId,appLabel,duration,flowKey,eventType,timeStamp,ueIpv4Addr,startTime,totalVolume,ulVolume,dlVolume,totalNbOfPackets,ulNbOfPackets,dlNbOfPackets,ulThroughput,dlThroughput,ulPacketThroughput,dlPacketThroughput
corr-03535e17a5ff,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:26Z,192.168.20.101,2022-12-16T09:16:25Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-45be455e873e,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:27Z,192.168.20.101,2022-12-16T09:16:26Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e5da8c1f9f3d,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:28Z,192.168.20.101,2022-12-16T09:16:27Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ce055b94feef,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:29Z,192.168.20.101,2022-12-16T09:16:28Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-86c5e0ba45d9,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:30Z,192.168.20.101,2022-12-16T09:16:29Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1bc61d352ffb,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:31Z,192.168.20.101,2022-12-16T09:16:30Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-079abf6e0762,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:32Z,192.168.20.101,2022-12-16T09:16:31Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-296ee3d46bc6,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:33Z,192.168.20.101,2022-12-16T09:16:32Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3ff220820734,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:34Z,192.168.20.101,2022-12-16T09:16:33Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9ceab5ef3861,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:35Z,192.168.20.101,2022-12-16T09:16:34Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5eb7b59fe227,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:36Z,192.168.20.101,2022-12-16T09:16:35Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-cdac6b03c67c,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:37Z,192.168.20.101,2022-12-16T09:16:36Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6ce0fd39e13a,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:38Z,192.168.20.101,2022-12-16T09:16:37Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ee99b6dda5eb,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:39Z,192.168.20.101,2022-12-16T09:16:38Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ea1c429ff5c1,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:40Z,192.168.20.101,2022-12-16T09:16:39Z,104,52,52,2,1,1,416 bps,416 bps,1.00 pps,1.00 pps
corr-b5dd02ea7217,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:41Z,192.168.20.101,2022-12-16T09:16:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c03f39c203c3,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:42Z,192.168.20.101,2022-12-16T09:16:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c9edbdfa2075,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:43Z,192.168.20.101,2022-12-16T09:16:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1c1056f4b15c,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:44Z,192.168.20.101,2022-12-16T09:16:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-bb15c634352f,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:45Z,192.168.20.101,2022-12-16T09:16:44Z,239,187,52,4,3,1,1496 bps,416 bps,3.00 pps,1.00 pps
corr-b40ac8a24e7e,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:23Z,192.168.20.101,2022-12-16T09:16:22Z,1245,805,440,8,3,5,6440 bps,3520 bps,3.00 pps,5.00 pps
corr-f325f5900e48,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:24Z,192.168.20.101,2022-12-16T09:16:23Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d367a4d4c057,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:25Z,192.168.20.101,2022-12-16T09:16:24Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8c88746a6959,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:26Z,192.168.20.101,2022-12-16T09:16:25Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5a31212ebe9e,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:27Z,192.168.20.101,2022-12-16T09:16:26Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1d97c74d8eac,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:28Z,192.168.20.101,2022-12-16T09:16:27Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0a748485f173,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:29Z,192.168.20.101,2022-12-16T09:16:28Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-fd38cbcd1c16,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:30Z,192.168.20.101,2022-12-16T09:16:29Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c9015c2eae73,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:31Z,192.168.20.101,2022-12-16T09:16:30Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-be407f85ff28,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:32Z,192.168.20.101,2022-12-16T09:16:31Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b3940b06533b,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:33Z,192.168.20.101,2022-12-16T09:16:32Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-98f8c043f79f,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:34Z,192.168.20.101,2022-12-16T09:16:33Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d112c66e8959,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:35Z,192.168.20.101,2022-12-16T09:16:34Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d6074420c164,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:36Z,192.168.20.101,2022-12-16T09:16:35Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-73d5ab37ddda,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:37Z,192.168.20.101,2022-12-16T09:16:36Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2efddf5fb583,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:38Z,192.168.20.101,2022-12-16T09:16:37Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6d3572b4eecb,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:39Z,192.168.20.101,2022-12-16T09:16:38Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d436a1285114,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:40Z,192.168.20.101,2022-12-16T09:16:39Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5af61c6d6f0e,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:41Z,192.168.20.101,2022-12-16T09:16:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-cabf59439724,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:42Z,192.168.20.101,2022-12-16T09:16:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-25ea3bac7bd0,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:43Z,192.168.20.101,2022-12-16T09:16:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ceb75d4a8745,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:44Z,192.168.20.101,2022-12-16T09:16:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9f746545b015,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:45Z,192.168.20.101,2022-12-16T09:16:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0f86cd15dd1f,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:46Z,192.168.20.101,2022-12-16T09:16:45Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4e9455dbc9ea,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:47Z,192.168.20.101,2022-12-16T09:16:46Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d418ba29965a,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:48Z,192.168.20.101,2022-12-16T09:16:47Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d24349465d10,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:49Z,192.168.20.101,2022-12-16T09:16:48Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6bd9356b0b0d,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:50Z,192.168.20.101,2022-12-16T09:16:49Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2c838b6069ce,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:51Z,192.168.20.101,2022-12-16T09:16:50Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-20ac45a7c39c,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:52Z,192.168.20.101,2022-12-16T09:16:51Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5a5069d6de93,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:53Z,192.168.20.101,2022-12-16T09:16:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7342ca5b799a,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:54Z,192.168.20.101,2022-12-16T09:16:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-646bfc879f87,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:55Z,192.168.20.101,2022-12-16T09:16:54Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-13339783e0b6,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:56Z,192.168.20.101,2022-12-16T09:16:55Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e5f9c3dc123c,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:57Z,192.168.20.101,2022-12-16T09:16:56Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-78a0b81ecc29,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:58Z,192.168.20.101,2022-12-16T09:16:57Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-558d0cedacbf,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:16:59Z,192.168.20.101,2022-12-16T09:16:58Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7324bed4ef36,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:00Z,192.168.20.101,2022-12-16T09:16:59Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f22515a31ef6,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:01Z,192.168.20.101,2022-12-16T09:17:00Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8b2b6ad2d184,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:02Z,192.168.20.101,2022-12-16T09:17:01Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c2ace25713e9,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:03Z,192.168.20.101,2022-12-16T09:17:02Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-67e69116cd85,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:04Z,192.168.20.101,2022-12-16T09:17:03Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-22485d9d4b64,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:05Z,192.168.20.101,2022-12-16T09:17:04Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-44e0d33681a8,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:06Z,192.168.20.101,2022-12-16T09:17:05Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-11d1459c65dd,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:07Z,192.168.20.101,2022-12-16T09:17:06Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d83889354c4e,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:08Z,192.168.20.101,2022-12-16T09:17:07Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-eb4f319e17d6,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:09Z,192.168.20.101,2022-12-16T09:17:08Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-15a3a204f7ed,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:10Z,192.168.20.101,2022-12-16T09:17:09Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5dc3ee8dea52,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:11Z,192.168.20.101,2022-12-16T09:17:10Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3b2ed65de0b4,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:12Z,192.168.20.101,2022-12-16T09:17:11Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c3b678e9545d,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:13Z,192.168.20.101,2022-12-16T09:17:12Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-906183c415db,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:14Z,192.168.20.101,2022-12-16T09:17:13Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-93a35559fac9,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:15Z,192.168.20.101,2022-12-16T09:17:14Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c2f529083793,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:16Z,192.168.20.101,2022-12-16T09:17:15Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-26befe69298c,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:17Z,192.168.20.101,2022-12-16T09:17:16Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-bb200b11309a,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:18Z,192.168.20.101,2022-12-16T09:17:17Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-40dc6c45a629,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:19Z,192.168.20.101,2022-12-16T09:17:18Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7c17336f9738,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:20Z,192.168.20.101,2022-12-16T09:17:19Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-408f42518754,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:21Z,192.168.20.101,2022-12-16T09:17:20Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-98e7db83199b,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:22Z,192.168.20.101,2022-12-16T09:17:21Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e1fab644c5e4,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:23Z,192.168.20.101,2022-12-16T09:17:22Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3ba5a2370a0e,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:24Z,192.168.20.101,2022-12-16T09:17:23Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f811f5d12597,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:25Z,192.168.20.101,2022-12-16T09:17:24Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0174acfea19f,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:26Z,192.168.20.101,2022-12-16T09:17:25Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8b3bb5288481,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:27Z,192.168.20.101,2022-12-16T09:17:26Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c5df33c18f8b,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:28Z,192.168.20.101,2022-12-16T09:17:27Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b386fd84ce14,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:29Z,192.168.20.101,2022-12-16T09:17:28Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6d23efc0208f,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:30Z,192.168.20.101,2022-12-16T09:17:29Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-dc17d4be2726,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:31Z,192.168.20.101,2022-12-16T09:17:30Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6310f978796c,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:32Z,192.168.20.101,2022-12-16T09:17:31Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a12a4a6f8caa,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:33Z,192.168.20.101,2022-12-16T09:17:32Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e9dc3009ae9e,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:34Z,192.168.20.101,2022-12-16T09:17:33Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-40fa29218836,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:35Z,192.168.20.101,2022-12-16T09:17:34Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-be8d5a1fc495,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:36Z,192.168.20.101,2022-12-16T09:17:35Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-072f7f9c904d,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:37Z,192.168.20.101,2022-12-16T09:17:36Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-15f48d6831fb,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:38Z,192.168.20.101,2022-12-16T09:17:37Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7ba20c94ef1c,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:39Z,192.168.20.101,2022-12-16T09:17:38Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3a4ddfea7f92,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:40Z,192.168.20.101,2022-12-16T09:17:39Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f1974e9b3c49,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:41Z,192.168.20.101,2022-12-16T09:17:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1dc2d08bab2b,Omlet,1.0,,USER_DATA_USAGE_MEASURES,2022-12-16T09:17:42Z,192.168.20.101,2022-12-16T09:17:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
