correlationId,appLabel,duration,flowKey,eventType,timeStamp,ueIpv4Addr,startTime,totalVolume,ulVolume,dlVolume,totalNbOfPackets,ulNbOfPackets,dlNbOfPackets,ulThroughput,dlThroughput,ulPacketThroughput,dlPacketThroughput
corr-0289c9fe31be,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:38Z,192.168.20.102,2021-10-21T10:10:37Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a6e4db3f2b5f,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:39Z,192.168.20.102,2021-10-21T10:10:38Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8f00f77bf69f,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:40Z,192.168.20.102,2021-10-21T10:10:39Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d610b5ea3103,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:41Z,192.168.20.102,2021-10-21T10:10:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9cb5709b2dcf,Messenger,0.019,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:41.910797Z,192.168.20.102,2021-10-21T10:10:41.891801Z,798,255,543,3,2,1,107391 bps,228680 bps,105.29 pps,52.64 pps
corr-2dcd0f9196d3,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:43Z,192.168.20.102,2021-10-21T10:10:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-bd47d90730b7,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:44Z,192.168.20.102,2021-10-21T10:10:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-df22e55978d6,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:45Z,192.168.20.102,2021-10-21T10:10:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f115756c164a,Messenger,0.035,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:45.956802Z,192.168.20.102,2021-10-21T10:10:45.921809Z,850,255,595,4,2,2,58297 bps,136027 bps,57.15 pps,57.15 pps
corr-67681496aa07,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:47Z,192.168.20.102,2021-10-21T10:10:46Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-627f77718de3,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:48Z,192.168.20.102,2021-10-21T10:10:47Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ddbccdee776c,Messenger,0.018,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:48.787807Z,192.168.20.102,2021-10-21T10:10:48.769812Z,798,255,543,3,2,1,113366 bps,241402 bps,111.14 pps,55.57 pps
corr-f50ee6c5a6fd,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:50Z,192.168.20.102,2021-10-21T10:10:49Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-13cf95ca4b14,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:51Z,192.168.20.102,2021-10-21T10:10:50Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0dbf13e70710,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:52Z,192.168.20.102,2021-10-21T10:10:51Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3f154ed766cc,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:53Z,192.168.20.102,2021-10-21T10:10:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-843ccae43e0e,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:54Z,192.168.20.102,2021-10-21T10:10:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-428551f49457,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:55Z,192.168.20.102,2021-10-21T10:10:54Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8421ea34e344,Messenger,0.018,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:55.141809Z,192.168.20.102,2021-10-21T10:10:55.123813Z,798,255,543,3,2,1,113358 bps,241386 bps,111.14 pps,55.57 pps
corr-799058fde1a5,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:57Z,192.168.20.102,2021-10-21T10:10:56Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3606e1fe813d,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:58Z,192.168.20.102,2021-10-21T10:10:57Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-fe7ac901e065,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:10:59Z,192.168.20.102,2021-10-21T10:10:58Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-05e55d4e5dbb,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:00Z,192.168.20.102,2021-10-21T10:10:59Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4731428181fa,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:01Z,192.168.20.102,2021-10-21T10:11:00Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-082dfb4d5aa5,Messenger,0.023,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:01.658816Z,192.168.20.102,2021-10-21T10:11:01.635819Z,850,255,595,4,2,2,88707 bps,206982 bps,86.97 pps,86.97 pps
corr-97429159dd04,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:03Z,192.168.20.102,2021-10-21T10:11:02Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-af7ed8e6bd0a,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:04Z,192.168.20.102,2021-10-21T10:11:03Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1867c37f8cfb,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:05Z,192.168.20.102,2021-10-21T10:11:04Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a2feeecd1ad3,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:06Z,192.168.20.102,2021-10-21T10:11:05Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-563d2ede71cd,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:07Z,192.168.20.102,2021-10-21T10:11:06Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5ef6525e2084,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:08Z,192.168.20.102,2021-10-21T10:11:07Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3b86b8481311,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:09Z,192.168.20.102,2021-10-21T10:11:08Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6eedaaa47932,Messenger,0.018,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:09.626812Z,192.168.20.102,2021-10-21T10:11:09.608813Z,798,255,543,3,2,1,113340 bps,241348 bps,111.12 pps,55.56 pps
corr-0466cb857b90,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:11Z,192.168.20.102,2021-10-21T10:11:10Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3728bf17244e,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:12Z,192.168.20.102,2021-10-21T10:11:11Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-dc6aa0830f5e,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:13Z,192.168.20.102,2021-10-21T10:11:12Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f648a260a852,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:14Z,192.168.20.102,2021-10-21T10:11:13Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ea291d26334f,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:15Z,192.168.20.102,2021-10-21T10:11:14Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-89405b1d5a74,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:16Z,192.168.20.102,2021-10-21T10:11:15Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-49db886b5204,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:17Z,192.168.20.102,2021-10-21T10:11:16Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5c640a3df086,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:18Z,192.168.20.102,2021-10-21T10:11:17Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e42705e61d3d,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:19Z,192.168.20.102,2021-10-21T10:11:18Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a987c1f4feb3,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:20Z,192.168.20.102,2021-10-21T10:11:19Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ab06bc3e567a,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:21Z,192.168.20.102,2021-10-21T10:11:20Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-495698b603b1,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:22Z,192.168.20.102,2021-10-21T10:11:21Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-fee16773cb2e,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:23Z,192.168.20.102,2021-10-21T10:11:22Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e655357e67b9,Messenger,0.02,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:23.896820Z,192.168.20.102,2021-10-21T10:11:23.876817Z,798,255,543,3,2,1,101984 bps,217167 bps,99.98 pps,49.99 pps
corr-48a4e4ad6c4d,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:25Z,192.168.20.102,2021-10-21T10:11:24Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2dc887389c1f,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:26Z,192.168.20.102,2021-10-21T10:11:25Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-07ca2f1a4338,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:27Z,192.168.20.102,2021-10-21T10:11:26Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a39b7ea16291,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:28Z,192.168.20.102,2021-10-21T10:11:27Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ec36c0d39faa,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:29Z,192.168.20.102,2021-10-21T10:11:28Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d968679bc7e9,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:30Z,192.168.20.102,2021-10-21T10:11:29Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8e86d6d0879b,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:31Z,192.168.20.102,2021-10-21T10:11:30Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e37ff8df65a9,Messenger,0.02,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:31.243824Z,192.168.20.102,2021-10-21T10:11:31.223826Z,798,255,543,3,2,1,102010 bps,217221 bps,100.01 pps,50.00 pps
corr-ecbcedaef5e9,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:33Z,192.168.20.102,2021-10-21T10:11:32Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-25200be7e3dd,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:34Z,192.168.20.102,2021-10-21T10:11:33Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7180eae41bcd,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:35Z,192.168.20.102,2021-10-21T10:11:34Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f5fd7ff38e66,Messenger,0.02,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:35.252824Z,192.168.20.102,2021-10-21T10:11:35.232824Z,798,255,543,3,2,1,102000 bps,217200 bps,100.00 pps,50.00 pps
corr-1fde75d1bef3,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:37Z,192.168.20.102,2021-10-21T10:11:36Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6547a5b40f56,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:38Z,192.168.20.102,2021-10-21T10:11:37Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-db7a22ac47e7,Messenger,0.018,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:38.751827Z,192.168.20.102,2021-10-21T10:11:38.733830Z,798,255,543,3,2,1,113352 bps,241373 bps,111.13 pps,55.56 pps
corr-e3c7143d177e,Messenger,0.231,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:39.284826Z,192.168.20.102,2021-10-21T10:11:39.053829Z,1648,510,1138,7,4,3,17663 bps,39412 bps,17.32 pps,12.99 pps
corr-c4bcb7482ef6,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:41Z,192.168.20.102,2021-10-21T10:11:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-93784a2d672d,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:42Z,192.168.20.102,2021-10-21T10:11:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5def15b8ab16,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:43Z,192.168.20.102,2021-10-21T10:11:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c293ccee0885,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:44Z,192.168.20.102,2021-10-21T10:11:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-cd7feb57450b,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:45Z,192.168.20.102,2021-10-21T10:11:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7b3335158ca2,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:46Z,192.168.20.102,2021-10-21T10:11:45Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e7b4c7fee4d0,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:47Z,192.168.20.102,2021-10-21T10:11:46Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ec068225e0a3,Messenger,0.018,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:47.993834Z,192.168.20.102,2021-10-21T10:11:47.975838Z,798,255,543,3,2,1,113358 bps,241386 bps,111.14 pps,55.57 pps
corr-e5e663227331,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:49Z,192.168.20.102,2021-10-21T10:11:48Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-949fa9caaf7c,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:50Z,192.168.20.102,2021-10-21T10:11:49Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f4326941dbf3,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:51Z,192.168.20.102,2021-10-21T10:11:50Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c69f5121bdf1,Messenger,0.481,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:51.956830Z,192.168.20.102,2021-10-21T10:11:51.475834Z,2446,713,1733,10,5,5,11859 bps,28824 bps,10.40 pps,10.40 pps
corr-7cefaac45f50,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:53Z,192.168.20.102,2021-10-21T10:11:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-bca0b4c7e203,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:54Z,192.168.20.102,2021-10-21T10:11:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c9eba6b702d3,Messenger,0.019,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:54.628834Z,192.168.20.102,2021-10-21T10:11:54.609843Z,798,255,543,3,2,1,107419 bps,228740 bps,105.31 pps,52.66 pps
corr-342a7fb903d9,Messenger,0.023,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:55.480836Z,192.168.20.102,2021-10-21T10:11:55.457842Z,798,255,543,3,2,1,88720 bps,188920 bps,86.98 pps,43.49 pps
corr-76934fb59eb6,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:57Z,192.168.20.102,2021-10-21T10:11:56Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8cfad533dba9,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:58Z,192.168.20.102,2021-10-21T10:11:57Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-863c1a2ecaba,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:11:59Z,192.168.20.102,2021-10-21T10:11:58Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-be6014d638ac,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:00Z,192.168.20.102,2021-10-21T10:11:59Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-38cfab53ad8c,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:01Z,192.168.20.102,2021-10-21T10:12:00Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d5db0026aebc,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:02Z,192.168.20.102,2021-10-21T10:12:01Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b2ff79b45949,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:03Z,192.168.20.102,2021-10-21T10:12:02Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-39b47d97588f,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:04Z,192.168.20.102,2021-10-21T10:12:03Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5ab2c9dde9ab,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:05Z,192.168.20.102,2021-10-21T10:12:04Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4df640bd48be,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:06Z,192.168.20.102,2021-10-21T10:12:05Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2fce9b57cac3,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:07Z,192.168.20.102,2021-10-21T10:12:06Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-35def68c688f,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:08Z,192.168.20.102,2021-10-21T10:12:07Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0a4518740535,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:09Z,192.168.20.102,2021-10-21T10:12:08Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1e7b0c077634,Messenger,0.018,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:09.934841Z,192.168.20.102,2021-10-21T10:12:09.916843Z,798,255,543,3,2,1,113346 bps,241360 bps,111.12 pps,55.56 pps
corr-eeb702f0912d,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:11Z,192.168.20.102,2021-10-21T10:12:10Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7f85cc7f54fe,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:12Z,192.168.20.102,2021-10-21T10:12:11Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-97a51e539b63,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:13Z,192.168.20.102,2021-10-21T10:12:12Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-84d25d88d1fd,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:14Z,192.168.20.102,2021-10-21T10:12:13Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7d26d03157e5,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:15Z,192.168.20.102,2021-10-21T10:12:14Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a7b9726a9083,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:16Z,192.168.20.102,2021-10-21T10:12:15Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-31e0ba3d8222,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:17Z,192.168.20.102,2021-10-21T10:12:16Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8a7aa7843d68,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:18Z,192.168.20.102,2021-10-21T10:12:17Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-78c963113c7b,Messenger,1,,USER_DATA_USAGE_MEASURES,2021-10-21T10:12:19Z,192.168.20.102,2021-10-21T10:12:18Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
